domain,registrar,registered_at,expiring_at,emails,phones,ip,ip_country,status_code,page_type,final_url,server,server_fp,is_cloudflare,favicon_mmh3,body_simhash,parking_service,title,h1,meta_desc,body_text_500,lang,form_count,field_types,form_labels,captcha,screenshot,threat_hits,threat_sources,threat_types,ti_max_severity,category,severity,severity_label,brand,notes,groq_desc,ip_asn
merittking-yeniadresi.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-04,2027-06-04,,,104.21.31.33,US,200,low_content,https://merittking-yeniadresi.com/,cloudflare,811e0897f489,True,,c286f1e7e504aacb,,Index of /,Index of /,,Index of / NameLast ModifiedSize cgi-bin2026-06-06 09:07- m.merittking-yeniadresi.com2026-06-09 19:35- 400.shtml2026-06-06 09:07 1k 401.shtml2026-06-06 09:07 1k 403.shtml2026-06-06 09:07 1k 404.shtml2026-06-06 09:07 1k 413.shtml2026-06-06 09:07 1k 500.shtml2026-06-06 09:07 1k cp_errordocument.shtml2026-06-06 09:07 11k php.ini2026-06-06 09:07 1k Proudly Served by LiteSpeed Web Server at merittking-yeniadresi.com Port 443,,,,,,screenshots/merittking-yeniadresi.com.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Phishing website with a generic title and no clear brand identity,AS13335
mexawin.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-19,2027-04-19,,,104.21.40.156,US,403,low_content,https://mexawin.com,cloudflare,811e0897f489,True,,eefeb9c4ae61cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing website,AS13335
mislibet-kazangit.icu,Fewmoretaps OU d/b/a Trustname.com,2026-06-05,2027-06-05,,,188.114.97.3,US,403,active_content,https://mislibet-kazangit.icu,cloudflare,811e0897f489,True,,c2279c91ac42c8dd,,Just a moment...,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Phishing attempt with a generic title and no snippet provided,AS13335
mitolyn-up.com,Fewmoretaps OU d/b/a Trustname.com,2025-10-19,2026-10-19,,,172.67.161.35,US,200,active_with_forms,https://mitolyn-up.com/,cloudflare,c794b850da31,True,,ee25940d846d45d0,,Mitolyn™ - Buy Fat Burner & Metabolism Booster - Mitolyn,Mitolyn™ – Buy Fat Burner & Metabolism Booster,,"Skip to content Why Mitolyn Stands Out in the Wellness Market Mitolyn is changing how people think about energy and metabolism. By improving mitochondrial function—the core of cellular energy—Mitolyn helps your body produce more power naturally. It supports better metabolism, sharper focus, and consistent stamina throughout the day. The formula blends clinically studied nutrients that work with your body, not against it, to create sustainable energy without caffeine crashes. Core Benefits of Mit",en-US,1,search:s,,,screenshots/mitolyn-up.com.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:c794b850da31,Phishing attempt with a generic title and a bot verification snippet,AS13335
mnakitbahis1117.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-24,2027-03-24,,,104.21.43.52,US,403,low_content,http://mnakitbahis1117.com,cloudflare,811e0897f489,True,,acb3b0c56f6c0d41,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:811e0897f489,Cloudflare error page,AS13335
mnakitbahis1118.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-24,2027-03-24,,,172.67.173.46,US,403,active_content,http://mnakitbahis1118.com,cloudflare,811e0897f489,True,,aeb7bcc5af75c981,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:811e0897f489,Cloudflare error page,AS13335
mobilbets.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-05,2027-04-05,,,172.67.211.131,US,403,low_content,http://mobilbets.org,cloudflare,811e0897f489,True,,bcb3b0c56d6d0c41,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:811e0897f489,Cloudflare error page,AS13335
modafinilxl.net,Fewmoretaps OU d/b/a Trustname.com,2024-09-12,2027-09-12,,,,,200,active_with_forms,https://modafinilxl.net/,cloudflare,4c5eef72d38e,True,1388195747,ff80b401915edacf,,Buy Modafinil Online Pharmacy ツ Cheap $0.89 Modalert Sale,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:4c5eef72d38e; fav:1388195747,Potential phishing site for online purchases,
modaxl.com,Fewmoretaps OU d/b/a Trustname.com,2017-07-21,2026-07-21,,,188.114.97.3,US,200,active_with_forms,https://modaxl.com,cloudflare,811e0897f489,True,,d26d0aab62ec0ddc,,Buy Modafinil Online [Cheap Cost] - ModaXL Pharmacy,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Potential phishing site for online purchases,AS13335
mpusulabet1129.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-02,2027-04-02,,,104.21.67.6,US,403,low_content,https://mpusulabet1129.com,cloudflare,811e0897f489,True,,aeb6fcc4af75c985,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
mpusulabet1420.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,188.114.96.3,US,403,low_content,https://mpusulabet1420.com,cloudflare,811e0897f489,True,,eeb6fc84af75c985,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
mpusulabet1522.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-23,2027-03-23,,,172.67.179.73,US,403,low_content,https://mpusulabet1522.com,cloudflare,811e0897f489,True,,ecfeb9c4ae61cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
mpusulabet1527.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-24,2027-03-24,,,188.114.96.3,US,403,low_content,http://mpusulabet1527.com,cloudflare,811e0897f489,True,,ecfeb9c4af41cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
msahabet1448.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-06,2027-03-06,,,188.114.97.3,US,403,low_content,https://msahabet1448.com,cloudflare,811e0897f489,True,,eefeb9c6ae61cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
msahabet1474.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,104.21.30.155,US,403,low_content,https://msahabet1474.com,cloudflare,811e0897f489,True,,bcb3b0c52d6d0e41,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
msahabet1475.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-26,2027-04-26,,,188.114.97.3,US,403,active_content,https://msahabet1475.com,cloudflare,811e0897f489,True,1927817191,c2ab9881ac42d895,,Just a moment...,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489; fav:1927817191,Just a moment...,AS13335
msahabet1485.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-02,2027-06-02,,,188.114.96.3,US,403,low_content,https://msahabet1485.com,cloudflare,811e0897f489,True,,beb3b0c52d6c8f41,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Attention Required!,AS13335
mtipobet7141.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-10,2027-04-10,,,172.67.216.187,US,403,low_content,http://mtipobet7141.com,cloudflare,811e0897f489,True,,ecfeb9c4ae49cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
multiaccsroblox.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,104.21.43.90,US,403,low_content,http://multiaccsroblox.icu,cloudflare,811e0897f489,True,,ecfeb9c4ae49cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing,AS13335
muocux.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-12,2027-05-12,,,172.67.134.146,US,200,active_content,https://muocux.com,,24be2aa9d598,False,1546034054,e681bc85b467cbe3,,Muocux: Most Popular Online Crypto Casino Based on Blockchain,Muocux - Best Online Crypto Casino,"Muocux is a blockchain-based crypto casino with transparent smart contracts, secure bets, and has been in service since 2017.","The Leading Blockchain CasinoMuocuxTake YourFree RewardAbout UsFAQVIP-ClubLog InRegisterWelcome to Muocux!Register at the world's #1 crypto casino right now and receive an exclusive bonus from us and our partners!Register43725Total Players Online51M+Total Registered Players$32.5B+Total Paid to PlayersOriginal GamesDiscover exciting gaming adventures and enjoy thrilling online gamesLicensed SlotsPlay licensed slots, get unforgettable experiences and big prizesAbout MuocuxMuocux - Best Online Cryp",,,,,,screenshots/muocux.com.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:24be2aa9d598; fav:1546034054,Unknown content,AS13335
mycodingtoolsd.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,188.114.97.3,US,403,low_content,https://mycodingtoolsd.com,cloudflare,811e0897f489,True,-1756209830,aefebbc5ae69cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489; fav:-1756209830,Suspected Phishing,AS13335
naegox.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-21,2027-04-21,,,172.67.203.63,US,403,low_content,https://naegox.com,cloudflare,811e0897f489,True,,ecfeb9c6af61cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing site.,AS13335
nanofex.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-18,2027-04-18,,,172.67.174.31,US,403,low_content,https://nanofex.com,cloudflare,811e0897f489,True,,ecfeb1c4ae69cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing site.,AS13335
narafex.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,188.114.96.3,US,403,low_content,https://narafex.com,cloudflare,811e0897f489,True,,ecfeb9c4af49cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing site.,AS13335
nardep24.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-15,2027-04-15,,,,,403,low_content,https://nardep24.com,cloudflare,811e0897f489,True,,beb3b0c56d6c0e41,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,"Website with Cloudflare's attention required message, likely a phishing site.",
neredebahistrresmi.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,,,131.222.213.13,US,403,empty,https://neredebahistrresmi.icu,LiteSpeed,4492f7f3e69c,False,,f3bc8ec13c3d1b8d,,403 Forbidden,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:4492f7f3e69c,Fake security check page to trick users into enabling DDoS protection,
neredebahistrresmi2026.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,,,131.222.213.13,US,403,empty,https://neredebahistrresmi2026.icu,LiteSpeed,4492f7f3e69c,False,,f3bc8ec13c3d1b8d,,403 Forbidden,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:4492f7f3e69c,Fake security check page to trick users into enabling DDoS protection,
nexik.org,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,hello@netnext.site,,144.31.236.111,US,200,active_content,https://nexik.org,Caddy,b810835e9641,False,,4a61988742cd8c5b,,Nexik - AI-ассистент для бизнеса | Чат-бот для сайта | NetNext,"Общение
без ожидания","Nexik - готовый AI-ассистент, который встраивается на любой сайт одной строкой кода. Отвечает на вопросы клиентов 24/7, собирает заявки, записывает на встречи. Установка за 2 минуты без программирован",Общениебез ожидания,ru,,,,,screenshots/nexik.org.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:b810835e9641,Nexik - AI-ассистент для бизнеса | Чат-бот для сайта | NetNext,
nezorex.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-28,2027-04-28,,,172.67.221.243,US,403,low_content,https://nezorex.com,cloudflare,811e0897f489,True,,eefeb9c6af41cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected Phishing | Cloudflare,AS13335
ngsbahisaffiliate.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,131.222.213.13,US,403,empty,https://ngsbahisaffiliate.icu,LiteSpeed,4492f7f3e69c,False,,f3bc8ec13c3d1b8d,,403 Forbidden,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:4492f7f3e69c,Fake security check page to trick users into enabling DDoS protection,
ngsbahishizli.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,131.222.213.13,US,403,empty,https://ngsbahishizli.icu,LiteSpeed,4492f7f3e69c,False,,f3bc8ec13c3d1b8d,,403 Forbidden,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:4492f7f3e69c,Fake security check page to trick users into enabling DDoS protection,
ngsbahishizligir.icu,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,131.222.213.13,US,403,empty,https://ngsbahishizligir.icu,LiteSpeed,4492f7f3e69c,False,,f3bc8ec13c3d1b8d,,403 Forbidden,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,Casino,srv_fp:4492f7f3e69c,Fake security check page to trick users into enabling DDoS protection,
nlb-verifikacija.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-06,2027-06-06,,,158.94.209.89,GB,200,default_server,http://nlb-verifikacija.com,Apache,8e93fbc3df20,False,,e765d19585219dce,,MezoPlesk,,,Accéder à MezoPlesk Bienvenue sur MezoPlesk,fr,,,,,screenshots/nlb-verifikacija.com.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:8e93fbc3df20,MezoPlesk,
noccor.info,Fewmoretaps OU d/b/a Trustname.com,2024-04-30,2027-04-30,,,172.67.158.95,US,200,low_content,https://noccor.info,nginx/1.28.2,9e80b4f95e3a,False,,c242f0436944eacb,,NOCOR! НЕТ КОРРУПЦИИ! Сайт журналистских расследований,Сайт журналистских расследований NOCOR!,Сайт журналистских расследований Nocor держит руку на пульсе во всех сферах общественной жизни и контролирует действия власти всех уровней. Для нас нет табуированных тем и персон.,"Преступления Миллиарды из оборонного бюджета в офшоры: как клан Игоря Юсуфова через связи с Медведевым и Сердюковым ""отжал"" у Минобороны землю в Лефортово Коррупция Черный список ФСО и фальшивый Aurus: как владелец ""Маер групп"" Константин Майор с помощью племянницы Путина пытался попасть на ПМЭФ-2026 Коррупция Дмитрий Патрушев против Дениса Паслера: как распил мусорных бюджетов на Урале вскрыл лоббизм «Эконивы» и кормовой скандал с ящуром Преступления Война олигархов за воронежское ЖКХ: как Миха",,1,text:search,,,screenshots/noccor.info.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:9e80b4f95e3a,NOCOR! ��� ���������! ���� ������������� �������������,AS13335
nokiwex.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,188.114.96.3,US,403,active_content,https://nokiwex.com,cloudflare,811e0897f489,True,,c3afb4b1ac42c894,,Just a moment...,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Just a moment...,AS13335
noswin152.pro,Fewmoretaps OU d/b/a Trustname.com,2026-04-08,2027-04-08,,,104.21.7.51,US,403,low_content,https://noswin152.pro,cloudflare,811e0897f489,True,,ecfeb9c6ae69cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing website,AS13335
novaxplay.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,,,104.21.73.246,US,403,low_content,https://novaxplay.com,cloudflare,811e0897f489,True,,6efeb9c6ae49cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing website,AS13335
nxt40egqdz3nkf.bond,Fewmoretaps OU d/b/a Trustname.com,2026-03-03,2027-03-03,,,188.114.97.3,US,403,low_content,http://nxt40egqdz3nkf.bond,cloudflare,811e0897f489,True,,bcb3b0c52f6d8cc8,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing website,AS13335
olyxplay.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,172.67.173.91,US,403,low_content,http://olyxplay.com,cloudflare,811e0897f489,True,,eefeb1c6ae49cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,Suspected phishing website attempting to steal sensitive information,AS13335
onwin3232.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-11,2027-03-11,,,188.114.97.3,US,403,low_content,http://onwin3232.com,cloudflare,811e0897f489,True,,ecfebbc4af61cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,This website has been reported for potential phishing.,AS13335
onwinturkiyeresmigiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-06,2027-03-06,,,188.114.96.3,US,403,low_content,https://onwinturkiyeresmigiris.com,cloudflare,811e0897f489,True,,beb3b0c56d6c0e41,,Attention Required! | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,This website is using a security service to protect itself from malicious bots.,AS13335
orbitalstake.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-23,2027-03-23,,,188.114.97.3,US,403,low_content,https://orbitalstake.com,cloudflare,811e0897f489,True,,ecfeb1c4ae61cd85,,Suspected Phishing | Cloudflare,,,,,,,,,,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:811e0897f489,This website uses a security service to protect against malicious bots.,AS13335
pageregisete.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-19,2027-04-19,,,132.148.217.168,US,200,coming_soon,http://pageregisete.com,Apache,310865488d64,False,,cfe7b0cfdd289ad6,,Coming Soon,Future home of something quite cool.,,"Future home of something quite cool. If you're the site owner, log in to launch this site If you are a visitor, check back soon.",,,,,,screenshots/pageregisete.com.jpg,0,,,0,PHISHING_GENERIC,3,HIGH,,srv_fp:310865488d64,Phishing website with a generic title,
